R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
11.3,3669,15802,47.0,7.3,25.2,18.22390175,39006,16670,21.12781255,11.3,53.8712683,4447,5327,299,1776,36886,14031,4413,33.8,8.5,9727,41511,82.1,3326,7.7,91.1,8328,213.8,761,5067,19.0243387,14,7.3,17.2,4923,-185,868,5176,71,425,46136,217,2172,9932,9.903080421,4.4,7528,87,5003,332,29885,29999,2546,4471,5134,244.8,0.763207326,1304
10.5,3993,29352,43.5,7.1,23.7,39.76792853,58799,30748,27.19269183,10.7,114.595617,6886,8037,252,2791,49921,19849,7020,34.7,8.7,13056,53978,83.7,4652,8.3,93.7,17290,248.6,1433,7581,30.37674176,3,9.8,13.0,6545,-313,1396,8351,23,902,58035,363,4478,14131,11.2472917,3.3,217,10,6808,1996,45680,54891,3987,6673,5931,292.7,0.975838368,1490
8.1,2763,10753,45.2,5.5,21.6,4.617995699,20825,11031,10.94548081,15.0,16.56067867,2399,2270,122,892,49672,6749,2224,32.2,8.3,4544,53447,68.9,1463,5.8,73.9,3784,181.6,392,3047,8.167560517,6,8.0,13.2,1711,29,278,2425,23,82,57222,134,1201,4407,7.336558721,3.6,475,12,3383,164,14920,19660,1235,2722,1967,192.6,0.534215441,531
11.9,4002,10439,56.8,6.7,22.3,10.56332332,26758,10931,9.828639257,10.9,30.29227833,3113,3403,128,1088,34182,11601,3191,42.0,9.8,5871,38173,61.2,2092,7.1,65.9,6051,174.8,265,3687,18.68964584,9,11.2,16.8,2288,-184,492,3567,122,607,42164,148,2288,6069,0.958673109,4.0,97,38,3221,9423,20434,16807,2009,3396,3427,191.3,0.886996615,824
10.3,745,8310,41.5,6.5,27.8,6.533049654,16134,8583,11.046886,11.7,20.89246787,1965,2210,135,1043,51388,5178,1766,32.7,8.0,4210,56338,77.9,1323,6.9,84.8,3906,193.1,202,2004,9.825134143,14,7.4,10.9,2584,-19,273,2109,76,234,61288,13,929,4559,4.360478368,3.2,50,1,1983,144,12482,15602,1001,1731,1356,218.2,0.603208028,401
6.1,14385,191154,40.1,6.6,18.4,202.721887,353813,196586,221.0708976,12.0,591.6452459,49400,39616,16998,10543,79732,108036,45810,33.1,5.6,85702,82284,96.0,21782,7.4,104.9,65852,265.0,10145,46654,181.5984555,5,5.0,8.6,70007,3292,5432,52528,101,2961,84836,359,13569,63313,114.2556949,2.5,3086,217,45234,24283,269417,299084,15192,42246,23246,302.7,8.007987448,6701
9.7,46509,220606,41.3,7.3,22.1,626.5356424,470406,231265,134.3306593,10.4,1412.277992,58543,56337,12723,20705,50400,152372,54754,32.0,7.3,90654,52682,114.6,33046,9.6,134.3,93236,353.7,12691,62294,426.9138762,91,7.3,10.5,85913,2138,10659,64353,40,15129,54964,217,27003,103567,147.6206028,3.2,3736,834,53262,51032,369266,389390,27022,67112,38894,449.5,5.111516717,11860
7.1,3001,38102,37.9,7.1,21.4,37.24304661,70942,39282,39.97648122,9.6,112.229456,7996,8619,2192,2826,54982,21701,7513,32.2,6.2,13283,59032,86.4,4994,7.9,94.6,14302,238.3,1070,9680,37.10881545,35,5.9,8.6,14423,334,1180,9287,151,3319,63082,19,3397,15091,22.4532129,2.7,337,27,7253,685,57277,66631,3574,12774,4938,264.9,1.622976802,1541
8.8,937,4138,44.0,6.5,23.9,3.651202971,9017,4251,6.173904241,18.5,11.67642139,967,1065,29,466,49672,2804,959,34.7,8.2,1614,54830,77.9,646,6.9,84.8,1888,193.1,101,1346,5.491089288,0,8.2,11.3,1145,26,113,1074,350,107,59988,3,521,2110,2.43699228,3.2,28,0,1497,20,6370,8839,524,997,718,218.2,0.337122027,206
11.4,6495,22798,51.1,6.9,18.3,27.01167543,57781,23753,22.08219243,13.2,74.97069829,7802,6332,507,1813,35751,22378,7032,38.3,8.2,13434,39104,71.2,3656,7.6,77.2,12583,196.7,1491,7264,29.99064357,19,9.4,15.6,6438,753,955,7630,50,574,42457,51,4127,10680,6.324396654,3.6,359,162,7989,26397,43813,28865,3613,8263,6821,217.1,1.193951518,1584
7.6,57848,419262,36.3,6.7,19.7,658.4565057,829685,435053,252.2065371,10.9,1459.221574,114822,91799,207895,31660,84576,236041,112365,25.7,5.6,121282,87666,87.5,52255,7.6,97.7,146032,271.0,18160,106282,513.8195957,105,5.1,11.2,242021,2001,15791,113956,216,23360,90756,61,33095,164627,173.4152777,2.6,5315,959,97458,97378,649495,499978,36449,109088,72495,306.5,7.636977859,16736
9.1,302,4329,34.8,9.4,38.8,2.839290034,8768,4488,4.844951309,7.8,9.508320115,1065,1748,57,458,48581,2573,857,27.8,8.3,2118,53031,88.0,1112,9.8,91.5,2185,236.2,169,753,4.15989005,78,7.1,11.2,1868,380,159,1193,448,163,57481,453,528,3066,3.227216289,3.3,67,1,747,39,7399,8435,612,835,825,247.1,0.462210006,246
8.0,9904,112310,40.9,7.1,19.0,157.0271479,232173,116814,107.3727247,10.0,452.4908277,29628,25385,14078,7668,83375,71592,33012,29.3,6.2,38397,87391,83.7,14871,8.3,93.7,39228,248.6,4002,33848,119.9452247,32,6.7,9.9,64179,3314,4504,33482,135,5494,91407,201,11801,42520,44.41091611,2.5,491,263,29062,8584,174903,204755,10922,25217,17248,292.7,3.85318324,4344
14.7,1902,4616,52.9,7.8,22.9,7.603885254,14134,4925,5.435246261,12.5,22.72673004,1791,1726,34,639,36045,5901,1791,39.4,10.0,2345,40133,75.8,1171,9.1,84.1,4452,231.8,227,1616,7.170157456,7,11.4,15.9,1467,-201,309,1919,348,1761,44221,342,1271,3354,2.326358193,4.0,123,3,1634,4373,11166,9374,1119,1847,1776,260.3,0.479223722,443
7.4,3827,26141,42.0,7.1,17.0,44.51513665,65818,27741,30.43875901,7.8,128.2752142,7345,6820,2346,1840,36653,23618,6426,33.4,6.9,9148,40416,83.7,3665,8.3,93.7,12773,248.6,1530,11138,34.00289783,83,8.8,10.3,10892,-846,1600,7045,413,9543,44179,131,4928,11147,12.58991216,2.8,236,20,5093,1891,56250,59795,3885,16446,5801,292.7,1.092326905,1553
10.3,7344,34475,49.5,7.4,24.3,80.04819517,75498,35947,25.03437764,11.1,188.9477379,8832,10117,1313,2960,47707,29469,8967,37.5,8.5,15609,51985,94.8,6477,10.2,112.9,17834,304.1,2168,9051,48.72045315,31,9.5,12.6,12314,419,1472,11511,22,3791,56263,150,5660,18426,34.35659265,3.4,566,55,8661,7465,59497,63931,5041,8922,7502,375.1,0.64131276,1997
13.6,1760,2530,61.2,6.7,22.5,3.470840072,8792,2765,3.229441526,9.9,9.953274201,1225,1168,8,366,26899,4239,947,48.6,11.2,1127,29900,61.2,611,7.1,65.9,2533,174.8,65,1048,6.140943503,0,12.5,20.8,865,-66,235,1177,310,1112,32901,307,863,2046,0.314995664,5.0,23,2,981,6206,6925,2488,777,1269,1437,191.3,0.291444586,343
11.5,3626,10868,47.8,6.1,20.6,14.1056682,29808,11398,9.665414671,12.4,36.23609581,3917,3359,180,995,41280,10765,3829,36.3,8.7,5713,44607,71.9,2174,7.0,79.1,8132,202.9,632,3994,13.64379116,12,10.4,14.7,2579,48,530,3910,53,1991,47934,19,2344,6149,9.427392146,3.6,195,29,3903,5996,22534,22776,1960,3727,3316,228.7,0.410872216,814
11.8,5397,22078,48.8,7.4,32.8,28.10995818,53054,22857,19.48183887,10.0,79.17337818,5108,8503,480,2952,53383,20851,5906,31.0,10.0,9683,58186,77.8,6825,8.1,85.1,12763,225.8,709,5691,45.04489535,5,11.0,14.5,9921,879,779,7173,510,480,62989,185,4697,16724,9.341251785,3.6,299,106,5576,814,42759,50646,4283,5320,6181,253.1,0.901211372,1541
7.8,3386,22724,44.6,5.5,19.1,10.25294834,46236,23357,24.30133257,14.0,36.76828517,5795,4960,508,1522,45985,14268,5163,34.4,7.2,10006,50941,68.9,2836,5.8,73.9,8153,181.6,867,8017,18.13374925,6,7.1,11.9,5619,332,633,5074,169,324,55897,56,2270,8667,16.28874569,3.1,3415,78,7446,276,32003,41092,2317,5423,3811,192.6,1.186073715,1003
7.2,992,13643,36.4,8.6,20.4,10.87200803,28294,14107,17.35031369,9.3,30.72384569,4011,3429,322,917,53624,7945,2998,28.7,6.2,6555,59524,84.8,1810,9.2,92.8,5482,219.1,902,3724,15.16949792,1,5.4,8.5,4864,312,464,3492,96,791,65424,376,1176,5515,12.95661133,2.6,849,33,3431,577,21831,25611,1348,4482,1865,240.4,1.828036748,567
12.5,3300,22117,45.7,5.8,24.9,17.34201039,51843,23014,29.71413456,11.9,61.29526342,6523,6409,1189,2917,49119,18020,5644,32.1,8.9,10037,53992,68.5,4338,6.2,73.9,12036,189.1,3581,6741,14.87021513,10,8.9,12.7,10156,-173,897,6395,168,798,58865,125,3527,12914,16.93442713,3.4,5527,34,6827,1373,39435,40139,3517,6049,4991,206.7,1.643480894,1333
10.5,1414,7845,43.3,7.4,26.7,18.9915398,17912,8268,5.939439088,8.8,44.82809983,1951,2789,113,883,45863,6274,2145,32.5,8.7,4025,50190,94.8,1638,10.2,112.9,4824,304.1,265,1941,11.55899172,9,9.6,13.1,2937,-13,423,2789,169,201,54517,0,1396,4831,8.151146884,3.4,70,4,1854,192,14474,17268,1265,1922,1893,375.1,0.152152298,487
10.0,3670,40115,39.0,7.3,27.9,94.51590497,70963,41365,20.26442388,8.1,213.0489049,8662,11943,1274,3291,55822,22840,8393,29.2,7.5,14843,58992,114.6,6574,9.6,134.3,14911,353.7,1518,7169,64.40200465,59,7.3,10.0,19786,176,1250,10602,284,1511,62162,128,4292,19773,22.26927555,3.1,339,112,6497,1143,58556,66577,4397,7832,5833,449.5,0.771096799,1811
7.5,1798,6455,47.6,8.5,11.6,5.384978805,18216,7400,14.62342868,24.0,20.89767004,2351,1417,174,216,40044,5557,1671,37.0,9.2,2314,44304,105.6,590,9.6,112.8,4371,256.7,693,3214,11.85683407,9,11.8,15.8,1194,137,945,2011,58,294,48564,61,1373,2082,8.546801223,4.0,15263,43,3920,167,11674,1876,1069,2826,1839,276.9,0.51873649,472
9.2,10045,41717,48.3,5.4,21.0,34.8235488,92035,43370,30.82172662,13.2,108.6969298,12105,10196,1319,3780,47731,33178,10077,38.9,7.9,19591,51646,66.5,6409,6.2,72.9,18165,199.9,1428,12968,31.74522404,5,7.3,14.0,12025,-68,1653,10913,71,1871,55561,363,5005,19189,18.73609536,3.4,855,80,12880,6032,68705,82321,5394,12707,9584,224.8,1.677045674,2328
4.4,33425,235070,40.8,6.3,13.5,233.4097502,468011,241651,204.892881,14.4,645.7230189,69614,39552,43459,8547,101973,139129,68609,35.0,5.0,80615,106200,81.7,21095,7.3,90.3,60278,231.8,21638,68462,246.0472837,97,5.1,10.0,116826,4460,6581,62472,21,2701,110427,49,17384,60739,115.4960675,2.4,5088,961,70133,103768,340801,293097,17026,59527,34195,263.2,5.274796614,8191
13.8,3052,7465,50.7,6.1,26.4,9.047919217,19120,7843,6.199769475,11.5,23.24322839,2162,2557,203,978,35696,7607,2133,37.2,9.9,3183,39681,71.9,1791,7.0,79.1,5828,202.9,258,2201,8.751653481,9,11.2,16.6,1466,12,378,2697,153,284,43666,154,1679,5092,6.047092654,4.1,86,10,2314,5523,15007,13040,1487,2287,2496,228.7,0.263549274,619
9.3,3208,23007,48.3,7.1,21.5,32.88823042,48627,23906,22.48846113,12.4,94.77101764,5456,5987,592,1994,58326,17659,5794,34.1,8.1,9767,63398,83.7,3404,8.3,93.7,13771,248.6,1031,6876,25.12168271,40,9.4,11.8,5636,-76,899,6913,71,589,68470,49,3420,10525,9.301553658,3.0,108,61,6360,1127,36550,45708,2973,5843,4309,292.7,0.807022097,1089
9.9,170894,670264,42.6,7.2,18.3,1283.433972,1584138,709586,891.0811812,13.3,3310.878675,251514,160784,122911,55682,44939,528786,177859,32.0,6.4,237716,46149,88.2,89552,8.7,100.8,351167,273.3,43210,186253,866.2189772,65,7.3,13.2,303976,3917,39322,186679,216,56535,47359,67,90589,287348,701.2131061,3.4,13881,2495,202485,692593,1240168,709048,79751,273330,164204,320.5,24.61481886,41864
9.3,3200,15974,49.7,7.1,23.3,23.74753833,35112,16734,16.23819785,10.1,68.43111793,4024,4696,139,1393,55014,13472,4696,38.1,8.4,6821,60452,83.7,2622,8.3,93.7,10639,248.6,495,4858,18.13956286,0,10.3,12.9,3230,169,760,5206,115,366,65890,260,2800,8133,6.716354125,3.1,69,11,3944,255,27099,34143,2270,3673,3497,292.7,0.582724821,839
9.7,389,3600,46.0,10.4,29.1,1.591803883,6967,3731,4.534229243,9.5,6.560161458,906,1145,135,396,48315,2539,734,34.4,8.5,1868,54319,76.2,560,10.6,79.8,1796,199.6,174,779,3.448908413,33,8.7,11.7,961,-19,131,986,141,334,60323,74,480,2073,1.941518373,3.4,123,2,780,48,5520,6485,471,681,644,207.9,0.349714489,185
9.0,9192,60560,42.0,7.1,21.8,127.3889388,117027,63426,25.6481201,9.2,282.1948335,14863,14893,1741,4653,62373,39397,14443,30.5,6.8,25534,65182,93.7,8274,8.6,105.7,26705,302.9,2904,14914,105.8025899,64,7.6,10.6,19554,653,2866,17837,218,4693,67991,27,7108,25482,53.06507607,2.8,819,93,12001,3743,93825,107727,6339,15149,9988,352.1,1.048199033,2621
7.4,73664,227940,40.8,6.2,17.3,310.8299127,549815,243538,211.2414709,14.1,816.8754103,75205,52992,33424,17403,56719,163760,66308,32.9,6.5,111660,59616,87.1,31085,7.2,96.2,97071,243.8,22539,82006,214.2437184,39,6.9,11.2,57523,4548,15598,65496,171,6458,62513,0,27606,92698,110.040711,3.2,10916,5073,81339,19001,401014,458862,26086,77981,44773,279.6,4.989846562,12740
11.1,5789,33724,46.1,7.4,24.2,89.33191125,84254,35373,27.93777919,10.7,210.8612507,10297,11211,1260,4290,49456,30524,9831,34.3,8.4,18254,52565,94.8,6588,10.2,112.9,21581,304.1,2705,10235,54.37088479,1,9.5,12.1,14297,-620,1649,11828,389,3945,55674,162,6312,21007,38.34115283,3.2,294,30,9761,5509,66225,74456,5581,10213,7992,375.1,0.715690023,2147
12.2,3099,13972,50.4,6.7,22.5,13.50319434,34205,14663,12.56404088,12.0,38.72290082,4164,4239,139,1366,39239,13193,4397,38.6,8.7,7672,43478,61.2,2559,7.1,65.9,8638,174.8,337,4530,23.89114792,3,9.8,15.1,3706,-115,691,4487,5,710,47717,13,2554,7781,1.225480742,3.6,83,12,4311,10355,26163,23279,2274,4152,3953,191.3,1.133856014,944
10.3,1213,4898,52.3,6.1,23.3,4.213529745,10717,5096,5.321763338,11.0,13.94260356,1246,1312,42,420,42594,4220,1327,40.4,9.6,1769,47713,74.4,833,6.5,80.3,3495,212.0,132,1445,5.52995751,14,12.2,14.9,711,43,198,1557,183,107,52832,359,986,2474,1.353262119,3.5,31,5,1438,139,8072,10368,771,1139,1205,230.8,0.211397159,286
16.8,3747,15785,48.9,6.5,38.9,12.41461631,41619,16463,23.26877473,8.3,50.22464908,3911,6800,218,3341,37327,16754,4046,32.5,11.8,11007,39686,75.0,6078,7.0,79.9,11090,188.2,679,4207,18.02121722,2,11.4,14.5,5802,303,678,5625,94,595,42045,98,3889,15979,2.886156628,4.0,329,27,3854,166,34235,40200,4036,3757,4966,207.6,1.215223843,1381
16.6,698,4860,53.1,6.7,37.9,8.246624246,11117,5147,6.698505439,8.5,22.58006906,951,2205,55,949,37009,4919,1057,36.7,12.1,2575,40959,87.6,1377,7.9,97.8,3832,249.7,189,1037,4.915722072,3,12.5,15.1,1647,-2,287,1665,18,355,44909,88,1163,4274,4.207279774,4.2,166,2,993,46,9271,10659,1120,883,1401,287.0,0.160150221,394
9.3,1518,1759,64.8,7.8,18.7,3.785803066,7037,1962,2.706086595,14.4,11.3151266,863,757,36,254,24886,3438,801,49.2,12.1,1021,27714,75.8,443,9.1,84.1,1872,231.8,89,876,3.569859772,46,14.7,22.4,409,-96,203,883,417,1067,30542,416,778,1369,1.158241305,5.3,24,0,1011,4832,5303,2056,639,1149,1187,260.3,0.238594689,283
14.4,1967,7045,49.4,6.3,26.2,8.220019407,16482,7316,7.215737375,8.5,22.74050567,2036,2166,156,885,34516,6503,2046,34.0,9.5,3535,36903,81.7,1555,7.3,90.3,3676,231.8,365,1878,8.665076955,4,10.6,13.6,2915,-168,271,2195,211,224,39290,125,1401,4481,4.067438981,3.8,82,8,1737,1042,13159,14829,1253,1984,1791,263.2,0.18576315,496
6.5,1234,3424,49.6,5.4,21.4,2.900228191,7665,3525,2.566942299,13.5,9.052664384,862,853,54,366,41052,2718,808,38.1,8.7,1265,45689,66.5,488,6.2,72.9,1518,199.9,80,1222,2.643854428,61,7.6,15.2,700,-95,101,847,62,70,50326,76,415,1688,1.560408225,3.7,139,1,1175,208,5476,7183,474,1044,833,224.8,0.139670289,201
6.3,19504,136410,40.9,5.4,14.2,134.5652908,355642,142270,119.1014342,17.2,420.0270929,52881,29388,11586,8584,52230,105279,40457,34.1,6.0,83008,54292,66.5,16953,6.2,72.9,53563,199.9,16516,50828,122.6700165,56,6.0,11.1,50770,7791,5860,36991,425,9482,56354,222,15485,47766,72.40009156,2.8,3800,3140,57710,86621,257125,233979,15353,61850,28576,224.8,6.480446327,7075
8.4,1824,14355,40.5,6.1,17.0,14.08484663,29764,14885,9.651147419,10.6,36.18260721,4276,3193,849,646,60167,8916,4318,31.5,6.2,6618,66090,71.9,1674,7.0,79.1,5945,202.9,405,4496,13.62365137,14,7.3,11.4,4939,321,530,3704,177,929,72013,289,1600,4964,9.413476243,2.8,96,27,3992,6550,21999,21837,1373,3465,2500,228.7,0.410265721,619
11.0,772,5473,47.2,5.8,26.0,8.74803384,11549,5728,5.487576092,13.4,19.38327175,1337,1653,143,665,48898,4218,1249,33.5,8.4,3472,53414,87.2,955,7.0,99.6,2506,240.5,170,1395,4.498652155,53,9.3,11.4,1398,-1,255,1514,76,88,57930,123,829,3004,2.258843677,3.3,33,5,1450,108,8944,11090,748,1331,1018,284.4,0.16950392,296
12.7,562,5564,37.6,9.4,29.3,3.598657636,11113,5779,6.140732652,10.8,12.05131859,1237,1750,31,668,45557,3311,1201,29.6,8.5,2853,49147,88.0,1180,9.8,91.5,2472,236.2,210,1259,5.272451885,2,7.6,11.5,2395,-170,215,1476,447,465,52737,124,666,3317,4.090334697,3.4,188,0,1277,32,8796,10652,750,1065,1008,247.1,0.585827987,301
11.8,4158,23730,53.3,9.2,25.9,30.31880707,56097,25169,38.55086021,11.0,87.07337726,6481,7404,338,2699,42436,23884,6774,37.9,9.9,9969,46244,89.4,4756,10.5,100.1,15601,231.6,980,6711,29.26261911,7,12.0,14.6,9079,-272,1439,6976,11,1333,50052,11,5369,14663,20.7509868,3.4,157,11,6275,1843,44837,52768,4453,8021,6564,263.4,1.739603684,1505
13.3,1214,4766,50.9,7.1,29.0,9.326684713,13790,5169,6.37744214,8.4,26.87585772,1469,2075,24,782,41319,5600,1605,37.0,10.9,2453,46314,83.7,1435,8.3,93.7,5325,248.6,188,1574,7.124190359,3,12.1,15.0,1215,-160,403,1993,3,165,51309,355,1336,4128,2.637802557,3.7,24,2,1487,85,10994,13467,1195,1370,1648,292.7,0.228861224,412
13.1,2779,14139,47.8,8.6,30.5,20.23714778,31589,14606,13.53024495,7.1,52.11822408,3361,5307,192,1848,42242,12644,3831,37.0,9.4,7447,44259,99.6,3122,9.7,105.9,9801,287.6,472,3117,23.61388705,0,10.2,13.1,4415,5,467,4972,29,2439,46276,229,2709,9795,12.13297352,3.4,153,2,2568,287,26450,30483,2488,3463,3464,315.1,0.652059997,906
13.1,328,2215,47.9,5.8,30.0,3.637376266,4802,2340,2.281698883,9.3,8.059439859,461,675,13,311,50202,1827,573,33.9,9.2,1167,56099,87.2,500,7.0,99.6,1527,240.5,27,566,1.870510663,0,10.1,12.3,477,-39,125,740,56,90,61996,141,386,1471,0.939212688,3.5,13,1,518,20,3811,4728,350,458,468,284.4,0.070478641,134
12.2,1770,12610,44.3,6.3,25.2,12.78885801,25643,12993,11.22637747,11.4,35.3800987,2884,3298,525,1236,52405,9088,2936,34.1,7.0,5445,57274,81.7,2085,7.3,90.3,4901,231.8,561,3554,13.48128676,32,7.4,10.4,4966,-19,383,3307,17,1991,62143,305,1516,6421,6.328196687,2.9,104,13,2740,1983,20528,22457,1428,3603,2144,263.2,0.28901374,589
8.0,471,5294,35.6,9.4,33.9,3.469451805,10714,5487,5.920256424,7.0,11.6186293,1138,2007,35,603,48135,3148,1229,26.6,8.0,2684,53661,88.0,1208,9.8,91.5,2320,236.2,165,1164,5.083150319,9,7.2,10.9,2574,23,193,1644,259,53,59187,370,636,3544,3.943475744,3.3,137,7,904,67,8845,10303,707,817,964,247.1,0.56479448,290
12.5,2223,9431,52.4,7.6,25.1,9.623943862,21774,9871,9.258477639,11.8,31.45933244,2399,2888,145,941,49641,8910,2590,37.0,9.9,4386,53921,72.9,1851,8.3,77.3,5773,214.6,433,2624,14.29703863,16,12.1,14.6,2633,186,440,3375,328,128,58201,88,2059,5365,4.804662606,3.5,70,24,2598,802,16987,20300,1682,2508,2482,230.9,0.511652712,588
4.8,94,412,54.3,5.0,35.0,0.384092101,826,433,0.245263631,7.2,0.840048352,90,135,4,77,44755,380,86,34.6,14.3,223,50179,65.0,143,5.6,72.3,325,185.8,33,69,0.22893087,103,13.3,18.1,127,-17,21,103,472,1,55603,467,93,386,0.144000511,5.1,59,1,65,30,700,699,100,58,126,213.5,0.011977358,36
9.9,5180,44120,39.2,6.0,29.1,40.84345701,75027,45307,29.16634964,9.3,102.515492,9211,11954,1070,3483,62049,24967,9678,26.9,8.6,18296,67094,80.1,7976,6.9,86.8,16274,240.7,1356,5937,43.5381741,77,8.5,12.6,19850,-1609,1187,12111,142,1976,72139,240,5403,22310,21.46262903,3.4,388,77,6522,5149,63666,66987,5467,8155,8036,265.2,0.764383801,2149
10.1,1065,8062,44.9,6.5,22.5,5.425335579,18188,8321,10.16873242,10.0,21.94877141,2223,2164,74,736,47245,6338,2358,34.0,8.7,3625,52050,75.0,1538,7.0,79.9,5517,188.2,279,2379,7.87548713,46,9.0,11.8,2287,92,259,2590,112,143,56855,115,1268,4063,1.261284912,3.1,95,12,2099,508,14107,17220,1231,2101,1664,207.6,0.531067331,437
6.6,5797,85748,35.1,6.6,19.7,89.54099575,156277,87757,97.64563953,13.6,261.3260227,22838,17078,10187,6726,71930,41460,18216,28.2,5.5,31668,76001,96.0,10051,7.4,104.9,20481,265.0,3732,20069,80.21090755,31,4.5,8.2,45516,1758,2009,19987,284,2372,80072,104,5300,29861,50.46602933,2.5,629,117,21310,10096,118019,131516,6506,20002,9709,302.7,3.537078215,3002
8.1,6200,54408,35.9,6.3,23.1,54.22060853,108718,55903,47.59619803,10.2,150.0001392,13646,13693,6072,5246,73819,31262,12369,26.5,6.5,15288,80392,81.7,8503,7.3,90.3,11913,231.8,2775,15465,57.15628178,59,6.2,9.4,38487,930,1495,13693,178,6686,86965,178,5375,24260,26.82950074,2.7,417,101,11646,10587,87190,88766,5630,14457,8171,263.2,1.225324487,2358
10.4,334,3489,46.6,6.2,30.6,2.93602755,6336,3574,4.138025407,14.3,9.014983921,658,907,31,453,51471,2251,592,37.3,8.9,1782,55371,80.3,613,6.8,88.2,1458,214.5,49,788,3.43193377,32,8.3,12.1,844,-12,85,863,399,60,59271,58,400,1958,2.699568956,3.5,33,0,856,24,4825,6199,429,606,584,239.2,0.305425685,168
9.2,222,1817,43.0,8.6,29.4,1.436715841,3739,1892,2.292812006,17.8,4.060099633,395,551,24,209,43367,1192,323,32.5,8.9,795,48517,84.8,313,9.2,92.8,999,219.1,37,386,2.004621218,53,7.2,11.5,460,53,75,473,207,489,53667,44,200,1071,1.71219233,3.4,18,0,651,75,2773,3585,246,438,319,240.4,0.24157169,95
6.6,29463,171463,47.3,6.0,17.5,200.3276653,367990,177919,143.0541672,12.3,502.8146653,53853,34519,10667,10185,47398,131691,51324,35.3,7.0,76320,50473,80.1,22300,6.9,86.8,71032,240.7,10300,51897,213.5446264,79,7.3,13.6,45730,15329,6456,44832,245,3250,53548,218,20420,57062,105.2692078,3.3,2999,946,47557,50979,278155,292099,19579,51523,37851,265.2,3.749124914,9096
9.2,29342,211945,40.1,7.4,22.0,489.6418046,461809,220771,153.1312207,11.0,1155.762615,57929,56708,17930,21019,57644,145734,51992,32.3,6.9,94637,59786,94.8,32076,10.2,112.9,79760,304.1,14676,59991,298.0150964,52,7.7,10.8,111919,18,8826,65220,75,17032,61928,356,28052,103054,210.1536954,3.0,4295,248,53288,55004,363785,369656,25001,63586,39411,375.1,3.922805963,10790
11.6,4835,13673,51.7,6.9,22.4,14.66169115,31363,14203,11.98601272,13.5,40.69341151,3654,3554,107,1266,35417,12243,4141,36.0,9.7,5632,39388,71.2,2389,7.6,77.2,7666,196.7,528,4215,16.2786479,13,11.1,14.8,2679,-227,530,4041,26,272,43359,28,2634,7054,3.432824843,3.6,485,78,4182,1427,23668,28738,2285,3921,3496,217.1,0.648065998,862
4.1,796,2837,45.1,5.4,18.5,2.126077261,5619,2890,1.88175457,11.5,6.63625847,828,472,41,231,64317,2001,967,34.9,7.0,1132,72451,66.5,414,6.2,72.9,1663,199.9,64,670,1.93813673,18,6.7,11.1,744,-102,53,733,525,1122,80585,530,296,1074,1.143892213,2.8,40,2,639,393,4435,5079,310,665,491,224.8,0.102388435,123
11.2,4732,19274,53.7,6.9,21.3,22.88613181,48956,20120,18.70953796,13.3,63.52028358,6312,5750,695,1915,40965,20251,5688,43.4,8.6,12036,45309,71.2,3752,7.6,77.2,10924,196.7,1384,5918,25.41011659,11,9.6,14.4,5690,-298,846,6222,19,922,49653,22,3609,10498,5.358459747,3.4,392,104,6386,10262,37709,36119,3257,7013,5427,217.1,1.011597074,1294
9.4,3971,25489,46.0,5.8,20.8,18.58237408,55551,26292,31.83939759,10.5,65.6793237,7168,6659,289,2026,52103,19393,6917,36.1,8.2,10974,56489,68.5,4052,6.2,73.9,14665,189.1,2801,7815,15.93378702,6,8.7,11.8,7279,664,803,7655,138,1075,60875,175,3676,11298,18.14563898,3.1,3428,38,6877,1303,42181,47692,3463,6382,4957,206.7,1.761028628,1313
